微博地址,发布时间,微博内容,点赞数,评论数,转发数,评论 
https://m.weibo.cn/status/Ji1at1VGB?mblogid=Ji1at1VGB&luicode=10000011&lfid=1076035902738661,Fri Aug 28 17:08:28 +0800 2020,#妖你出游 电力十足#宝宝们今天发现了吗？在来电的设备旁居然可以捉到妖灵！那是因为电电最近入坑了一款超好玩的神奇手游《一起来捉妖》，每天都忍不住打开康康有哪些又可爱又厉害的小家伙在附近出没～一起来捉妖&来电联动福利强势来袭，一起为你的出游电力保驾护航！御灵师们，在游戏中找到来电商家鼓和门店宝箱广告，点击广告牌有机会掉落惊喜来电优惠券，在游戏的过程中收集来电充电宝信物，还能解锁更多游戏奖励！悄悄说一声，电电还在来电旁边偷偷安排了好多雷属性妖灵，快来偶遇电力小子布鲁吧！@一起来捉妖手游🎁有活动，自然有福利，转发本条微博，三天后随机抽2位小可爱送《一起来捉妖》定制帽子，别说电电不宠粉，小伙伴们快来吧！ 抽奖详情,25,25,37,"['有病吧，充电宝借出来才冲了半小时不到就没电？？？结果没电去归还还是照常扣费，既然充电宝电没满就设置系统不要借啊？！难怪你们办公场地那么简陋！老板办公室都像杂物间！坐的椅子都是大排档那种蓝色椅子！同类型充电宝商家第一次遇到你们这样，祝早日倒闭！', '垃圾公司，用充电宝刚用不到10分钟就没电，投诉客服，客服说超过5分钟，就默认收费，哪有这么恶心的，黑心商家', '冲鸭', '太垃圾了，我昨天晚上借的，充了不到一个小时充不了了，网点导航显示附近一家店，走了快两公里到店，人家店里是美团，还还不了。 太晚了，搁置了一晚，扣了我30。今天跟着网点导航去了4家店，要么根本不是来电，要么还满。为了还一充电宝，影响了我一天的心情，和客服沟通无果，太难了不会再用了！！！', '超时两分钟也要多扣半小时钱嘛？真不要脸。', '终于有和来电充电宝的合作了！我暴风哭泣！多少次在外面打世界boss和捉妖的时候电力告急，自带充电宝背一路实在是麻烦，现在这个联手绝对是外出捉妖党的福音，还有优惠券和定制充电宝！感觉插上定制充电宝捉妖高资质妖灵的几率都大了呢', '好可爱呀！', '111', '冲鸭', '话说我这个城市一个活动点位都没有啊', '来了', '[加油]', '来了', '御灵师们快来康康附近的活动点位叭~', '今天扣我60，莫名其妙，找客服，说是我的问题，自己不知道自己家充电宝啥批样？好借难还乱扣费，客服态度也是差的一批']"
https://m.weibo.cn/status/JhH0hmZS8?mblogid=JhH0hmZS8&luicode=10000011&lfid=1076035902738661,Wed Aug 26 13:48:26 +0800 2020,转fa并关🐷 @来电共享充电宝 @66目标打卡 #立个小目标*坚持打卡30天*免费领100元现金#，9 月 2日抽2位送 京东50元购物卡！@微博抽奖平台 抽奖详情,66,48,3960,"['讲真，搞这些花里胡哨的，还不如实实在在提升下充电宝的品质，你家的充电宝我是无语了，昨天扫了不下十个，十个个都没法用，苹果充电口都是坏的，偏偏那个医院里又没有其他品牌的充电宝，你说气人不？最后还是到医院外面扫了其他品牌的才续命，不然交钱都没电，耽误事！', '//@来电共享充电宝:转fa并关🐷 @来电共享充电宝 @66目标打卡 #立个小目标*坚持打卡30天*免费领100元现金#，9 月 2日抽2位送 京东50元购物卡！@微博抽奖平台', '//@来电共享充电宝:转fa并关🐷 @来电共享充电宝 @66目标打卡 #立个小目标*坚持打卡30天*免费领100元现金#，9 月 2日抽2位送 京东50元购物卡！@微博抽奖平台', '//@来电共享充电宝:转fa并关🐷 @来电共享充电宝 @66目标打卡 #立个小目标*坚持打卡30天*免费领100元现金#，9 月 2日抽2位送 京东50元购物卡！@微博抽奖平台', '无良商家、借用了充电宝 忘还了，计费193元才短信提醒，想知道谁能用193元的充电费？一个月电费都不需要，还自动扣费，真的恶心的一塌糊涂。钱都是这么挣得吗？', '超时两分钟也要多扣半小时钱嘛？真不要脸。', '垃圾公司垃圾产品，看到这么多人骂你我就放心了', '垃圾公司', '来电充电宝的客服也太不负责任了吧！这个充电宝设立的目标是为了坑钱吗！', '你家充电宝今后无缘了，坐火车前借了一个，充了一会儿就没电了，然后还是要按时长收费，幸好手机续航好，百分之十的电坚持下来了，有急事的话就要被你家充电宝害死', '//@来电共享充电宝:转fa并关🐷 @来电共享充电宝 @66目标打卡 #立个小目标*坚持打卡30天*免费领100元现金#，9 月 2日抽2位送 京东50元购物卡！@微博抽奖平台', '//@来电共享充电宝:转fa并关🐷 @来电共享充电宝 @66目标打卡 #立个小目标*坚持打卡30天*免费领100元现金#，9 月 2日抽2位送 京东50元购物卡！@微博抽奖平台', '//@来电共享充电宝:转fa并关🐷 @来电共享充电宝 @66目标打卡 #立个小目标*坚持打卡30天*免费领100元现金#，9 月 2日抽2位送 京东50元购物卡！@微博抽奖平台', '//@来电共享充电宝:转fa并关🐷 @来电共享充电宝 @66目标打卡 #立个小目标*坚持打卡30天*免费领100元现金#，9 月 2日抽2位送 京东50元购物卡！@微博抽奖平台', '//@来电共享充电宝:转fa并关🐷 @来电共享充电宝 @66目标打卡 #立个小目标*坚持打卡30天*免费领100元现金#，9 月 2日抽2位送 京东50元购物卡！@微博抽奖平台']"
https://m.weibo.cn/status/Jhzv5jGaQ?mblogid=Jhzv5jGaQ&luicode=10000011&lfid=1076035902738661,Tue Aug 25 18:42:21 +0800 2020,愿有岁月可回首且以深情共白头喜欢就要「来电」[爱心][爱心]祝大家七夕情人节快乐❤️❤️ 来电共享充电宝的微博视频,7,5,0,"['垃圾', '喜欢就要来电，缺德就要骗钱', '今天扣我60，莫名其妙，找客服，说是我的问题，自己不知道自己家充电宝啥批样？好借难还乱扣费，客服态度也是差的一批', '@王子游戏：垃圾公司，用充电宝刚用不到10分钟就没电，投诉客服，客服说超过5分钟，就默认收费，哪有这么恶心的，黑心商家']"
https://m.weibo.cn/status/JhwQS6T0G?mblogid=JhwQS6T0G&luicode=10000011&lfid=1076035902738661,Tue Aug 25 11:57:48 +0800 2020,斗地主时用来电，关键时刻更来电。来电科技受邀参加@腾讯棋牌 #欢乐大佬赛# ，与多位跨界大佬同台竞技，争夺十亿欢乐豆办赛奖池！8月27日20:00，大家可以通过欢乐斗地主APP观赛。各位大佬们，来一较高下吧。由来电科技参与合作的欢乐全民赛也将开启，人人都能来参赛，比赛时记得用来电共享充电宝~,3,4,2,"['超时两分钟也要多扣半小时钱嘛？真不要脸。', '今天扣我60，莫名其妙，找客服，说是我的问题，自己不知道自己家充电宝啥批样？好借难还乱扣费，客服态度也是差的一批', '垃圾服务', '@王子游戏：垃圾公司，用充电宝刚用不到10分钟就没电，投诉客服，客服说超过5分钟，就默认收费，哪有这么恶心的，黑心商家']"
https://m.weibo.cn/status/JhptJ4gSK?mblogid=JhptJ4gSK&luicode=10000011&lfid=1076035902738661,Mon Aug 24 17:11:32 +0800 2020,同为单身，电电表示活动十分贴心，带话题带话题#聚好看七夕秘籍# 一起通话起来吧，订阅我 和@聚好看 ，8 月 30 日我们将会抽取 1 盆友为你们送上七夕大礼【50元京东卡】!@微博抽奖平台 找对象的事情既然不可控，那我们就制造快乐，一起来电吧! 抽奖详情,5,53,405,"['#聚好看七夕秘籍# //@来电共享充电宝: 同为单身，电电表示活动十分贴心，带话题带话题#聚好看七夕秘籍# 一起通话起来吧，订阅我 和@聚好看 ，8 月 30 日我们将会抽取 1 盆友为你们送上七夕大礼【50元京东卡】!@微博抽奖平台 找对象的事情既然不可控，那我们就制造快乐，一起来电吧!', '#聚好看七夕秘籍# //@来电共享充电宝:同为单身，电电表示活动十分贴心，带话题带话题#聚好看七夕秘籍# 一起通话起来吧，订阅我 和@聚好看 ，8 月 30 日我们将会抽取 1 盆友为你们送上七夕大礼【50元京东卡】!@微博抽奖平台 找对象的事情既然不可控，那我们就制造快乐，一起来电吧!', '垃圾公司垃圾产品，看到这么多人骂你我就放心了', '来电充电宝的客服也太不负责任了吧！这个充电宝设立的目标是为了坑钱吗！', '//@来电共享充电宝:同为单身，电电表示活动十分贴心，带话题带话题#聚好看七夕秘籍# 一起通话起来吧，订阅我 和@聚好看 ，8 月 30 日我们将会抽取 1 盆友为你们送上七夕大礼【50元京东卡】!@微博抽奖平台 找对象的事情既然不可控，那我们就制造快乐，一起来电吧! 抽奖详情', '转发微博', '转发微博', '转发微博', '转发微博', '转发微博', '转发微博', '转发微博', '#聚好看七夕秘籍# //@来电共享充电宝:同为单身，电电表示活动十分贴心，带话题带话题#聚好看七夕秘籍# 一起通话起来吧，订阅我 和@聚好看 ，8 月 30 日我们将会抽取 1 盆友为你们送上七夕大礼【50元京东卡】!@微博抽奖平台 找对象的事情既然不可控，那我们就制造快乐，一起来电吧!', '#聚好看七夕秘籍# //@来电共享充电宝:同为单身，电电表示活动十分贴心，带话题带话题#聚好看七夕秘籍# 一起通话起来吧，订阅我 和@聚好看 ，8 月 30 日我们将会抽取 1 盆友为你们送上七夕大礼【50元京东卡】!@微博抽奖平台 找对象的事情既然不可控，那我们就制造快乐，一起来电吧!', '#聚好看七夕秘籍# //@来电共享充电宝:同为单身，电电表示活动十分贴心，带话题带话题#聚好看七夕秘籍# 一起通话起来吧，订阅我 和@聚好看 ，8 月 30 日我们将会抽取 1 盆友为你们送上七夕大礼【50元京东卡】!@微博抽奖平台 找对象的事情既然不可控，那我们就制造快乐，一起来电吧!']"
https://m.weibo.cn/status/JgBCu1jDl?mblogid=JgBCu1jDl&luicode=10000011&lfid=1076035902738661,Wed Aug 19 10:15:46 +0800 2020,@来电共享充电宝 拍了拍@洋码头 说“十岁生日快乐小伙汁！给我整个世界呗？”#洋码头全球霸气寻人送包包#,6,5,3,"['太坑了吧 充电宝放上去回收超慢 进去半天才显示成功 超时14秒 多扣3元 呵呵了', '转发微博', '今天扣我60，莫名其妙，找客服，说是我的问题，自己不知道自己家充电宝啥批样？好借难还乱扣费，客服态度也是差的一批', '@王子游戏：垃圾公司，用充电宝刚用不到10分钟就没电，投诉客服，客服说超过5分钟，就默认收费，哪有这么恶心的，黑心商家']"
https://m.weibo.cn/status/Jgv6uC28B?mblogid=Jgv6uC28B&luicode=10000011&lfid=1076035902738661,Tue Aug 18 17:40:29 +0800 2020,#虎牙校园cosplay大赏赛#虎牙校园俱乐部携手腾讯王者荣耀大众赛事原创内容大赛，与你见证这场打破次元的实时互动之旅~@虎牙直播活动规则：转发本条微博，三天后随机抽取3位送出虎牙大抱枕！ 抽奖详情,20,28,45,"['555胖虎的抱枕呀', '来啦来啦', '哇', '#虎牙校园cosplay大赏赛#', '抱枕', '转发微博', '转发微博', '来了来了来了来了', 'hhhh好可爱', '爱虎牙', '转发微博', '转发微博', '#虎牙校园cosplay大赏赛#抱枕超可爱', '希望幸运女神降临', '#虎牙校园cosplay大赏赛#']"
https://m.weibo.cn/status/JfTC9yPw4?mblogid=JfTC9yPw4&luicode=10000011&lfid=1076035902738661,Fri Aug 14 18:14:07 +0800 2020,#潮玩# #cosplay# #深圳##漫展#万众瞩目的深圳无限幻想动漫潮玩嘉年华早鸟票现已火热开售~bilibili、喵特、公众号等都已全面上线~千万粉丝大咖云集，星力十足炸翻全场~你准备好开冲了吗！【展会时间】8月21-8月23日【展会地点】深圳福田会展中心四号馆【温馨提示】本届展会需凭借身份证或者其他有效证明入场【随堂作业】本次展会电电会在哪儿出现？期待一下吧！🎁有活动，当然有福利啦。转发本条微博，三天后随机抽1位小伙伴获得单日门票（任选日期），深圳的小伙伴，让电电看到你们！！ 抽奖详情,6,6,2,"['客服态度太恶劣了', '不在深圳 但是 电电加油', '今天扣我60，莫名其妙，找客服，说是我的问题，自己不知道自己家充电宝啥批样？好借难还乱扣费，客服态度也是差的一批', '@王子游戏：垃圾公司，用充电宝刚用不到10分钟就没电，投诉客服，客服说超过5分钟，就默认收费，哪有这么恶心的，黑心商家']"
https://m.weibo.cn/status/JfKlL7lL1?mblogid=JfKlL7lL1&luicode=10000011&lfid=1076035902738661,Thu Aug 13 18:39:00 +0800 2020,2020年王者荣耀世界冠军杯总决赛在8月16日17:00，TS和DYG决战北京凯迪拉克中心，争夺金凤凰杯，我们不见不散！扫码观赛！扫码有礼！转发本条微博，三天后在转发里随机抽2位粉丝各送1个公仔！ 抽奖详情,31,24,37,"['你家充电宝太坑了！', '想做个温柔的大人，或某个人的小孩', '转发微博', '遇到任何事，笑总比哭更能解决问题', '加油', '王者 万一呢', '转发微博', '加油！', '我是夏天的小姑娘，你是夏天', '不见不散！扫码观赛！扫码有礼！', '这天气热的让人想要去裸奔', '轻拾月光，听风声缱绻，如刹时花开', '海报好漂亮，想要公仔', '让我看看', '充电宝送公仔辣']"
https://m.weibo.cn/status/JfygPewmA?mblogid=JfygPewmA&luicode=10000011&lfid=1076035902738661,Wed Aug 12 11:53:53 +0800 2020,盛世长卷-明代·仇英《清明上河图》真迹沉浸特展，除了《清明上河图》的真迹，还采用最新科技手段情景再现了明代中叶苏州古城的繁荣景象和市井文化，让你在不知不觉中“一秒入画”！嘘~~还能跟《清明上河图》和来电联名的充电宝们偶遇哦~！❤️目前已延展至8月28日🕙开放时间：10:00-22:00📍地点：深圳湾万象城𝗕𝟭层（中国华润大厦负一楼艺术中心美术馆）,8,6,1,"['垃圾充电宝', '今天扣我60，莫名其妙，找客服，说是我的问题，自己不知道自己家充电宝啥批样？好借难还乱扣费，客服态度也是差的一批', '@王子游戏：垃圾公司，用充电宝刚用不到10分钟就没电，投诉客服，客服说超过5分钟，就默认收费，哪有这么恶心的，黑心商家']"
https://m.weibo.cn/status/JfqWlEey5?mblogid=JfqWlEey5&luicode=10000011&lfid=1076035902738661,Tue Aug 11 17:14:13 +0800 2020,出门在外，除了给手机充电，好好休息给自己充电，才能玩得开心！这里特别cue一下我们的好朋友@格林酒店集团 旗下的格林东方酒店，优雅内敛的东方气质，从一众走西式豪华风格的中高端酒店中脱颖而出！现在在#余杭# 又开新店了！电电已成功种草，欢迎天南海北的朋友也来打卡！#旅行酒店推荐#,5,2,1,"['今天扣我60，莫名其妙，找客服，说是我的问题，自己不知道自己家充电宝啥批样？好借难还乱扣费，客服态度也是差的一批', '@王子游戏：垃圾公司，用充电宝刚用不到10分钟就没电，投诉客服，客服说超过5分钟，就默认收费，哪有这么恶心的，黑心商家']"
https://m.weibo.cn/status/JeOjPuWVg?mblogid=JeOjPuWVg&luicode=10000011&lfid=1076035902738661,Fri Aug 07 14:54:56 +0800 2020,#人生是一镜到底的旅程#奥斯卡视效大片《1917》今日终于上映啦！最新预告让我们看到了战争的另一面，用所有的思念，守护所爱的人。战胜恐惧，穿越生死，拯救1600条生命。来IMAX、中国巨幕、CINITY观影更震撼，赶快电影院安排上吧！！转发微博，三天后随机抽5人各送一张电影票，快来转发吧！ 来电共享充电宝的微博视频 抽奖详情,55,138,2945,"['三天后送【两张电影票】！关注转发@来电共享充电宝 ，送你看电影哦！8.10日开哦', '一键转发8.10抽两人各送一张电影票记得关🐷我俩哦。', '我要看1917，奥斯卡最佳摄影、最佳视觉效果、最佳音响效果三项大奖，大奖认证！有口碑！有底蕴！战争佳作！挑战一切不可能！剧情我喜欢！想去看看', '#人生是一镜到底的旅程# 超棒噢！！', '转发微博', '冲一下', '好久没看电影了', '转发微博', '转发微博', '转发微博', '抽我！', '我来@来电共享充电宝', '转发微博', '转关@来电共享充电宝 8.10揪两张电影票～', '转发微博']"
https://m.weibo.cn/status/JeOdA5wgI?mblogid=JeOdA5wgI&luicode=10000011&lfid=1076035902738661,Fri Aug 07 14:39:32 +0800 2020,今天立秋啦！🍂,22,28,2,"['什么垃圾品牌啊无意间借了一个你们的充电宝我能一天都找不到可以还的点吐了', '你们来电真的霸道吗，没有电的充电宝借给我，还扣我的钱扣的理直气壮', '@来电共享充电宝 实名点操垃圾充电宝 借了到处找不到归还点 打客服也打不通 打通已经是五天后了 只用了一次扣99 💩', '因为晚上无法及时归还充电宝，联系客服后及时退款了，态度值得点赞，希望以后多安排一点归还点，比如小区里', '垃圾充电宝@来电共享充电宝', '可是好热啊', '柜满导致不能归还，第二天出差到昨天去归还扣除了198，找售后处理完全没用，简直是最差的共享充电宝公司', '垃圾 我明明还了充电宝给我扣100', '立秋快乐', '找了一晚上没有可以归还的点，不停的扣费', '多用2分57秒多扣3块，谁走过去还不花时间，客服说多用一秒都收费，祝你们早日倒闭！', '究竟是谁在买水军黑你们啊，发个微博就有几个水军', '真的诶，都没注意就秋天了！', '没感受到夏天，一直下雨', '今天扣我60，莫名其妙，找客服，说是我的问题，自己不知道自己家充电宝啥批样？好借难还乱扣费，客服态度也是差的一批']"
https://m.weibo.cn/status/JeDKs6Gb1?mblogid=JeDKs6Gb1&luicode=10000011&lfid=1076035902738661,Thu Aug 06 12:00:17 +0800 2020,六载辉煌，皆为序章直挂云帆，乘风破浪来电科技，六周年生日快乐[生日快乐][生日快乐][生日快乐] 来电共享充电宝的微博视频,16,14,2,"['', '生日快乐', '生日快乐呐', '图片评论 评论配图', '你们来电可真是霸道，没有电的充电宝借给我充了百分之10就没电了，然后理直气壮的客服说要扣我的钱，说我不管借出有电没电的充电宝，只要借出就要扣钱，垃圾客服', '@来电共享充电宝 实名点操垃圾充电宝 借了到处找不到归还点 打客服也打不通 打通已经是五天后了 只用了一次扣99 💩', 'Là c’est keep de toute manière j’ai pas', '六周年！', '价钱不变 服务越来越好@来电共享充电宝', '今天扣我60，莫名其妙，找客服，说是我的问题，自己不知道自己家充电宝啥批样？好借难还乱扣费，客服态度也是差的一批', '@王子游戏：垃圾公司，用充电宝刚用不到10分钟就没电，投诉客服，客服说超过5分钟，就默认收费，哪有这么恶心的，黑心商家，客服态度极其恶劣']"
https://m.weibo.cn/status/JewJZjUoM?mblogid=JewJZjUoM&luicode=10000011&lfid=1076035902738661,Wed Aug 05 18:09:56 +0800 2020,来电科技×完美世界游戏跨界联动IP定制宝亮相ChinaJoy2020有逛CJ的小伙伴么，快来和我偶遇吧!#来电FM# #来电共享充电宝#,5,5,1,"['你们归还地址是假的吧？我红山借的充电宝，在深圳北找了三个小时也没有找到那两个点，店里的人都说撤走了，我难道为了一个充电宝还得改我的高铁票？？？借的时候就是看深圳北有归还点，果然是充电五分钟，找路两小时', '你们来电可真是霸道，没有电的充电宝借给我充了百分之10就没电了，然后理直气壮的客服说要扣我的钱，说我不管借出有电没电的充电宝，只要借出就要扣钱，垃圾客服', '今天扣我60，莫名其妙，找客服，说是我的问题，自己不知道自己家充电宝啥批样？好借难还乱扣费，客服态度也是差的一批']"
https://m.weibo.cn/status/JetCYsvi4?mblogid=JetCYsvi4&luicode=10000011&lfid=1076035902738661,Wed Aug 05 10:14:25 +0800 2020,8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！ 抽奖详情,16,43,93,"['#八四豆干节#我的最爱(⑉°з°)-♡', '#八四豆干节#//@来电共享充电宝:8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！', '#八四豆干节# 我要大礼包//@来电共享充电宝:8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！ 抽奖详情', '#八四豆干节# //@来电共享充电宝:8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！', '#八四豆干节# //@来电共享充电宝:8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！', '#八四豆干节#RP快来//@来电共享充电宝:8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！', '#八四豆干节# //@来电共享充电宝:8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！', '支持//@来电共享充电宝:8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！', '#八四豆干节# 好吃就多吃点//@来电共享充电宝:8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！', '#八四豆干节# //@来电共享充电宝:8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！', '#八四豆干节#//@来电共享充电宝:8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！', '#八四豆干节# //@来电共享充电宝:8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！', '//@来电共享充电宝:8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！', '#八四豆干节# //@来电共享充电宝:8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！', '#八四豆干节#//@来电共享充电宝: 8月4日，电电必须给你整的巴巴适适。隔壁@好巴食 #八四豆干节#活动来啦，转+评本条微博，8月11日不过滤抽2人送【好巴食大礼包】！！']"
https://m.weibo.cn/status/Jem6XgUjo?mblogid=Jem6XgUjo&luicode=10000011&lfid=1076035902738661,Tue Aug 04 15:06:17 +0800 2020,#潮玩# #cosplay# #深圳# 8月21号福田会展中心4号馆见[來],3,0,1,[]
https://m.weibo.cn/status/JdBjlvDW9?mblogid=JdBjlvDW9&luicode=10000011&lfid=1076035902738661,Thu Jul 30 15:57:44 +0800 2020,来电科技 x 郑州国际会展中心来电科技独家入驻郑州国际会展中心打造大场景安全便捷的充电服务充电快，够安全，就用来电来电科技，随时随地让生活来电#来电FM# #来电共享充电宝#,10,7,1,"['在北京用了个充电宝 用了三个小时早没电了晚上附近也没有可归还的地方 客服大半夜给我找地方让我去还 然后说确实没有可归还的地方 然后答应我暂停计费 结果第二天还是扣了20 退款现在还没到账', '之前用的怪兽一次问题没出现过 公司换了来电 然后三天两天出问题 微信借了一个显示未归还 明明还了 我在公司借的 用了一个小时还的 显示未归还一直扣费 打电话客服语气很吓人～ 今天用支付宝扫了一个还了 显示未归还 还一直扣费 这次好了 电话都打不通了 你们恰黑钱也不带这样吧？', '客服打不通 逼的我来微博', '在你家用了两个充电宝 还了 显示未归还 客户语气nb哦 还要扣我钱6666', '多用2分57秒多扣3块，谁走过去还不花时间，客服说多用一秒都收费，祝你们早日倒闭！']"
https://m.weibo.cn/status/JcRNfwzsc?mblogid=JcRNfwzsc&luicode=10000011&lfid=1076035902738661,Sat Jul 25 20:05:03 +0800 2020,#凡人修仙传开播# 他日仙界重相逢，一声道友尽沧桑！为了庆贺 #凡人修仙传动画# 今晚8点，B站开播，电电也来助力一把。锁@凡人修仙传动画剧 @来电共享充电宝 ，带话题#凡人修仙传开播# 并转发此微博，8月1日揪一位小可爱送出由凡人修仙传动画送出的【100元现金红包】@微博抽奖平台 抽奖详情,11,23,34,"['我真他妈吐了 我充电宝归还了还扣我钱？扣了128 人工服务三天之内给退款 现在过了三天还不接电话了？真他妈无语 你们有良心没啊128块钱也他妈骗？', '奸商，充电宝已归还却持续扣费，客服不解决问题，不检修设备，有视频，图片为证都无法让客服引起重视，浪费用户时间，千万别用，', '来了来了来了', '揪了么 快开奖啦', '#凡人修仙传开播# 正在使用你家充电宝', '#凡人修仙传开播#来了', '#凡人修仙传开播# 来了', '#凡人修仙传开播# 去看了。', '#凡人修仙传开播# 恭喜', '#凡人修仙传开播#助力', '人工客服打不通!', '你们定位太垃圾了，我一天都没有找到归还的地方，定位给我定到北京，服了。我要投诉', '#凡人修仙传动画#', '缓缓归矣', ': #凡人修仙传开播#回复的好成绩不好']"
https://m.weibo.cn/status/JcHrazDks?mblogid=JcHrazDks&luicode=10000011&lfid=1076035902738661,Fri Jul 24 17:43:10 +0800 2020,暑期宅家太无聊？电电携手宝宝@跑跑卡丁车官方竞速版 一起给各位车友们安排了“福利补给站”让大家漂移飙车不断电！戳评论链接即刻补给哦~电电还想问#重燃这一夏，做什么你最来电？#快快在评论区show出让电电康康有什么好玩的！,7,3,0,"['官网文章链接： 腾讯 跑跑卡丁车正版手游官方网站 天成 网页链接', '@休休休休休休：奸商，充电宝已归还却持续扣费，客服不解决问题，不检修设备，有视频，图片为证都无法让客服引起重视，浪费用户时间，千万别用，', '奸商啊！迟了19秒没还就多扣了我1.5块']"
https://m.weibo.cn/status/JcnToi7WT?mblogid=JcnToi7WT&luicode=10000011&lfid=1076035902738661,Wed Jul 22 15:57:46 +0800 2020,元气夏日来电冰爽季来临价值千万的活动福利100%中奖拯救中奖绝缘体快来参加吧！🎁,6,3,2,"['奸商啊！迟了19秒没还就多扣了我1.5块', '@休休休休休休：奸商，充电宝已归还却持续扣费，客服不解决问题，不检修设备，有视频，图片为证都无法让客服引起重视，浪费用户时间，千万别用，', '嗨咯']"
https://m.weibo.cn/status/Jb8PukZbd?mblogid=Jb8PukZbd&luicode=10000011&lfid=1076035902738661,Tue Jul 14 11:46:39 +0800 2020,#1MORE青春梦想代言人张紫宁#新歌上线，《我想我不一样》好歌赶紧听起来~转发微博并带话题#紫宁新歌#，加码抽1个iBFree蓝牙耳机~ 抽奖详情,71,51,202,"['@休休休休休休：奸商，充电宝已归还却持续扣费，客服不解决问题，不检修设备，有视频，图片为证都无法让客服引起重视，浪费用户时间，千万别用，', '充电宝两小时内归还了 但没注意看订单是否结束 刚刚超过一天了给我发消息称充电宝未归还 并产生扣费 打客服无人 请问这种情况怎么处理？', '#紫宁新歌#，加码爷青结//@来电共享充电宝:#1MORE青春梦想代言人张紫宁#新歌上线，《我想我不一样》好歌赶紧听起来~转发微博并带话题#紫宁新歌#，加码抽1个iBFree蓝牙耳机~ 抽奖详情', '#紫宁新歌# //@来电共享充电宝:#1MORE青春梦想代言人张紫宁#新歌上线，《我想我不一样》好歌赶紧听起来~转发微博并带话题#紫宁新歌#，加码抽1个iBFree蓝牙耳机~', '来了来了//@来电共享充电宝:#1MORE青春梦想代言人张紫宁#新歌上线，《我想我不一样》好歌赶紧听起来~转发微博并带话题#紫宁新歌#，加码抽1个iBFree蓝牙耳机~', '#紫宁新歌# //@来电共享充电宝:#1MORE青春梦想代言人张紫宁#新歌上线，《我想我不一样》好歌赶紧听起来~转发微博并带话题#紫宁新歌#，加码抽1个iBFree蓝牙耳机~', '来了//@来电共享充电宝:#1MORE青春梦想代言人张紫宁#新歌上线，《我想我不一样》好歌赶紧听起来~转发微博并带话题#紫宁新歌#，加码抽1个iBFree蓝牙耳机~', '#紫宁新歌#', '#紫宁新歌#', '垃圾公司垃圾产品，看到这么多人骂你我就放心了', '来电充电宝的客服也太不负责任了吧！这个充电宝设立的目标是为了坑钱吗！', '#紫宁新歌# O//@来电共享充电宝:#1MORE青春梦想代言人张紫宁#新歌上线，《我想我不一样》好歌赶紧听起来~转发微博并带话题#紫宁新歌#，加码抽1个iBFree蓝牙耳机~ 抽奖详情', '#1MORE青春梦想代言人张紫宁#《我想我不一样》#紫宁新歌#//@来电共享充电宝:#1MORE青春梦想代言人张紫宁#新歌上线，《我想我不一样》好歌赶紧听起来~转发微博并带话题#紫宁新歌#，加码抽1个iBFree蓝牙耳机~ 抽奖详情', '#紫宁新歌#爱你呦。', '#紫宁新歌# 来啦//@来电共享充电宝:#1MORE青春梦想代言人张紫宁#新歌上线，《我想我不一样》好歌赶紧听起来~转发微博并带话题#紫宁新歌#，加码抽1个iBFree蓝牙耳机~ 抽奖详情']"
